#{"t_start": 1789261447.5251343, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-20.741371,38,43660.120437,False,False,0,6.619192101355909,0
-37.063034,150,43986.932364,False,True,0,4.033144392601497,0
-48.938072,41,44097.924942,True,True,0,3.213609959904802,0
3.063783,150,44546.812467,False,False,3,3.0050245904673996,0
3.129007,150,45003.293475,False,False,1,3.127897245997036,0
3.155396,150,45456.164496,False,True,1,3.9726273362456777,0
3.233005,150,45913.088979,False,False,0,10.545051159217993,0
15.701606,140,46332.286744,True,True,1,3.1742633201350485,0
1.948337,150,46783.888125,False,True,0,3.394324497097454,0
-3.558822,150,47238.596109,False,True,0,7.197407206664935,0
-54.532518,150,47682.586632,False,True,0,3.321134526436992,0
-21.78554,44,47811.222522,False,False,1,9.492002089236033,0
-32.177308,150,48168.751701,False,True,1,7.5055006873145125,0
2.993403,150,48502.179624,False,False,1,3.0002311547280667,0
6.204737,123,48778.577699,True,True,0,3.0476654274284183,0
3.535208,150,49114.968843,False,False,1,3.051094889640808,0
-6.830227,150,49447.67388,False,True,1,6.139055490493775,0
3.52228,150,49784.08985,False,False,1,3.01816953398861,0
-78.574508,116,50038.768536,True,True,1,3.000472961313399,0
1.954114,150,50376.204908,False,False,1,3.0077256917076824,0
-6.717389,150,50703.5973,False,True,0,4.885444653937539,0
2.783916,150,51035.356581,False,True,0,6.329940159895515,0
-5.01364,150,51449.739051,False,True,0,7.026019846115621,0
2.381904,150,51912.365199,False,True,0,4.423253705816653,0
2.433763,150,52388.915529,False,False,1,3.0124054916833582,0
2.236853,150,52859.415706,False,False,1,3.214752395404171,0
3.427765,150,53319.821656,False,False,1,3.0028997753423528,0
0.175074,150,53637.43066,False,True,0,3.847735921946946,0
-3.583812,150,53949.081734,False,True,2,7.3358941078186035,0
-141.641096,150,54256.47002,False,True,0,6.950197082932957,0
2.174211,150,54572.69621,False,False,1,3.0042284218917175,0
2.462861,150,54882.200253,False,True,0,4.088993626181542,0
1.97707,150,55192.305136,False,True,0,3.683611213200647,0
2.890239,150,55496.05597,False,True,0,7.302567362785339,0
2.774331,150,55803.333536,False,True,0,4.881545822085328,0
3.820388,150,56114.824048,False,True,1,5.569772005081177,0
-43.207206,58,56234.658503,True,True,0,3.018841260614703,0
1.667394,150,56539.732012,False,True,0,3.4947475558324506,0
-56.543918,63,56667.345543,True,True,0,3.002717138889446,0
2.917709,150,56985.427663,False,False,1,3.0143932404296168,0
-7.517395,150,57293.196776,False,True,0,7.110670089721679,0
-48.154131,38,57369.136989,True,True,0,3.0511528394942293,0
2.934423,150,57671.544516,False,True,0,3.9427004178240863,0
1.583616,150,57986.781172,False,False,1,3.00015458787976,0
2.438512,150,58296.105267,False,True,0,4.849817639749378,0
-70.947916,32,58360.552596,True,True,0,3.017169579916678,0
-44.691347,60,58480.153852,True,True,0,3.011627491062348,0
1.964632,150,58792.432848,False,True,0,3.864871765215909,0
2.011946,150,59103.293639,False,False,2,8.863990297341381,0
2.995867,150,59418.241513,False,False,1,3.00183370097506,0
1.670209,150,59726.952973,False,True,0,3.5010857956904102,0
-85.675971,40,59808.334923,True,True,0,3.001350260940934,0
-25.486985,150,60117.743672,False,True,0,3.4437931633203784,0
1.820651,150,60430.462497,False,False,1,3.000705122493122,0
2.899701,150,60744.519024,False,False,1,3.000005046955501,0
1.583887,150,61058.806259,False,True,1,4.91083565810057,0
-66.803512,63,61187.720652,True,True,0,3.0325504321234145,0
2.61795,150,61509.285848,False,False,1,3.0632641175730604,0
3.192975,150,61823.0814,False,False,1,3.0007448196411133,0
2.989128,150,62135.061849,False,True,0,3.752546290067645,0
-35.576746,49,62234.242715,True,True,0,3.0000534318780896,0
1.560139,150,62554.954047,False,False,1,3.0069144153292933,0
-10.324394,120,62806.334318,True,True,1,3.2596179774803264,0
2.418573,150,63123.853037,False,False,1,3.0008573599561985,0
-66.568578,42,63209.467869,True,True,1,3.0240248414865802,0
-70.426537,44,63300.618713,True,True,0,3.0412325751678786,0
2.578747,150,63615.812742,False,False,1,3.0034783223378643,0
3.012608,150,63931.834504,False,False,1,3.0000410777478774,0
