#{"t_start": 1786633123.5641448, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase
-773.456205,563,2430.502277,False,False,True,True,False,0
-1058.852368,598,2437.296915,False,False,True,False,False,0
-376.180611,210,2439.68987,False,False,True,False,False,0
-537.806789,428,2444.622253,False,False,True,False,False,0
-1053.140633,644,2452.03331,False,False,True,True,False,0
-570.339029,253,2454.939923,False,False,True,False,False,0
-1224.902598,456,2460.107531,False,False,True,False,False,0
-961.61259,470,2465.537351,False,False,True,False,False,0
-365.57516,256,2468.514582,False,False,True,False,False,0
-782.609069,839,2478.185941,False,False,True,False,False,0
-437.895176,796,2487.185554,False,False,True,True,False,0
-114.445925,501,2493.045431,False,False,True,True,False,0
-543.166895,310,2496.6826,False,False,True,False,False,0
-594.009459,387,2501.106346,False,False,True,False,False,0
-455.405942,286,2504.377083,False,False,True,False,False,0
-377.568754,472,2509.684947,False,False,True,False,False,0
-682.23921,670,2517.253271,False,False,True,False,False,0
-586.216472,449,2522.463351,False,False,True,True,False,0
-425.663317,219,2525.002423,False,False,True,False,False,0
-1188.401951,677,2532.821614,False,False,True,False,False,0
-1212.280831,762,2541.544562,False,False,True,False,False,0
-801.038254,472,2546.979119,False,False,True,False,False,0
-335.492316,236,2549.679679,False,False,True,False,False,0
-574.140315,411,2554.388058,False,False,True,True,False,0
-1413.099435,758,2563.001024,False,False,True,False,False,0
-321.888738,365,2567.169643,False,False,True,False,False,0
-2048.83889,914,2577.579558,False,False,True,False,False,0
-325.964181,517,2583.62678,False,False,True,False,False,0
-1481.442951,917,2594.173334,False,False,True,False,False,0
-246.093104,364,2598.270302,False,False,True,True,False,0
-1826.662465,986,2609.424472,False,False,True,False,False,0
-2286.592268,1249,2623.902739,False,False,True,False,False,0
-822.620989,1034,2635.782563,False,False,True,False,False,0
-1184.528326,633,2643.067026,False,False,True,False,False,0
-432.138274,346,2646.981983,False,False,True,False,False,0
-412.838633,494,2652.524481,False,False,True,False,False,0
