#{"t_start": 1786422801.8976715, "env_id": "None"}
r,l,t,completed,distance_failure,time_failure,joint_success,position_success,attitude_success,curriculum_progress,curriculum_ceiling,curriculum_rehearsal,curriculum_rotation_progress,curriculum_translation_progress,episode_shell_outer_m,episode_target_tumble_scale
-53.308053,2000,12789.843121,False,False,True,False,False,False,0.08494444215253043,0.264935,False,0.18876542700562315,0.0,3.0,0.30000000000000004
-43.314568,795,12808.566658,False,True,False,False,False,False,0.1934972099234602,0.266935,False,0.42999379982991154,0.0,3.0,0.35000000000000003
-38.368535,582,12821.730276,False,True,False,False,False,False,0.11681787271748013,0.26773,False,0.2595952727055114,0.0,3.0,0.30000000000000004
-41.273982,726,12838.693013,False,True,False,False,False,False,0.202211073067947,0.268312,False,0.44935794015099334,0.0,3.0,0.35000000000000003
-41.353477,721,12856.381552,False,True,False,False,False,False,0.09466025515748985,0.269038,False,0.21035612257219966,0.0,3.0,0.30000000000000004
-63.692722,1555,12892.336988,False,True,False,False,False,False,0.1353969690624254,0.269759,False,0.30088215347205644,0.0,3.0,0.35000000000000003
-57.813158,1237,12920.666762,False,True,False,False,False,False,0.2687969553363605,0.271314,False,0.5973265674141345,0.0,3.0,0.4
-40.556523,691,12936.679802,False,True,False,False,False,False,0.11297102124470934,0.272551,False,0.25104671387713184,0.0,3.0,0.30000000000000004
-62.793501,1529,12972.18262,False,True,False,False,False,False,0.10703276363752778,0.273242,False,0.23785058586117286,0.0,3.0,0.30000000000000004
-38.493547,669,12987.581717,False,True,False,False,False,False,0.13293440390081457,0.274771,False,0.2954097864462546,0.0,3.0,0.30000000000000004
-65.69077,1522,13023.84414,False,True,False,False,False,False,0.11795118367206117,0.27544,False,0.2621137414934693,0.0,3.0,0.30000000000000004
-60.054144,1582,13061.211422,False,True,False,False,False,False,0.11664606179666419,0.276962,True,0.25921347065925376,0.0,3.0,0.30000000000000004
-71.207939,1839,13104.963243,False,True,False,False,False,False,0.1634154822936793,0.278544,False,0.3631455162081762,0.0,3.0,0.35000000000000003
-45.662466,985,13128.146627,False,True,False,False,False,False,0.19588398887163985,0.280383,True,0.43529775304808854,0.0,3.0,0.35000000000000003
-37.362212,580,13141.647916,False,True,False,False,False,False,0.27647147613951106,0.281368,False,0.6143810580878023,0.0,3.0,0.4
-65.249042,1383,13174.618001,False,True,False,False,False,False,0.10638963540168979,0.281948,False,0.23642141200375508,0.0,3.0,0.30000000000000004
-39.362451,753,13192.538606,False,True,False,False,False,False,0.24818939141699675,0.283331,False,0.5515319809266594,0.0,3.0,0.4
-35.282679,555,13206.083854,False,True,False,False,False,False,0.15890460813873938,0.284084,False,0.35312135141942086,0.0,3.0,0.35000000000000003
-40.214184,792,13224.449034,False,True,False,False,False,False,0.10933464703500909,0.284639,False,0.2429658823000202,0.0,3.0,0.30000000000000004
-71.823571,1705,13263.276184,False,True,False,False,False,False,0.11986594279215701,0.285431,False,0.2663687617603489,0.0,3.0,0.30000000000000004
-59.635016,1192,13290.876887,False,True,False,False,False,False,0.25509606895421966,0.287136,False,0.5668801532315992,0.0,3.0,0.4
-40.268012,711,13307.630559,False,True,False,False,False,False,0.22157634654605335,0.288328,False,0.4923918812134519,0.0,3.0,0.35000000000000003
-41.963529,713,13323.81752,False,True,False,False,False,False,0.15339713839159425,0.289039,True,0.34088252975909833,0.0,3.0,0.35000000000000003
-62.467206,1570,13359.621411,False,True,False,False,False,False,0.22233149224050644,0.289752,False,0.49406998275668096,0.0,3.0,0.35000000000000003
-56.121381,1223,13387.783892,False,True,False,False,False,False,0.28362158947221583,0.291322,False,0.6302701988271463,0.0,3.0,0.4
-74.626603,1740,13428.301815,False,True,False,False,False,False,0.2184753472947556,0.292545,False,0.48550077176612355,0.0,3.0,0.35000000000000003
-44.049826,798,13446.476981,False,True,False,False,False,False,0.11745279439126735,0.294285,False,0.2610062097583719,0.0,3.0,0.30000000000000004
-74.596361,1851,13487.820899,False,True,False,False,False,False,0.17388740894706595,0.295083,False,0.3864164643268132,0.0,3.0,0.35000000000000003
-42.527554,725,13505.12418,False,True,False,False,False,False,0.2900308517300617,0.296934,False,0.6445130038445815,0.0,3.0,0.4
-67.070343,1653,13544.327935,False,True,False,False,False,False,0.19056229832356592,0.297659,False,0.4234717740523687,0.0,3.0,0.35000000000000003
-50.290893,1093,13570.51505,False,True,False,False,False,False,0.14104570191334656,0.299312,False,0.3134348931407701,0.0,3.0,0.35000000000000003
-81.018977,1809,13611.781801,False,True,False,False,False,False,0.2864734242032566,0.300405,False,0.6366076093405703,0.0,3.0,0.4
-42.383041,706,13627.39941,False,True,False,False,False,False,0.2693469584149386,0.302214,True,0.5985487964776414,0.0,3.0,0.4
-43.588272,747,13644.519445,False,True,False,False,False,False,0.18576696023331674,0.30292,False,0.4128154671851483,0.0,3.0,0.35000000000000003
-53.313171,1161,13671.149713,False,True,False,False,False,False,0.10755643960297798,0.303667,False,0.23901431022883995,0.0,3.0,0.30000000000000004
-69.99712,1382,13704.21812,False,True,False,False,False,False,0.29246083040633464,0.304828,False,0.6499129564585214,0.0,3.0,0.4
-38.515426,658,13718.798136,False,True,False,False,False,False,0.18355841282083527,0.30621,True,0.40790758404630056,0.0,3.0,0.35000000000000003
-49.336896,1157,13747.203996,False,True,False,False,False,False,0.0914385728984127,0.306868,True,0.20319682866313932,0.0,3.0,0.30000000000000004
-50.805078,1013,13770.703555,False,True,False,False,False,False,0.24707891605752322,0.308025,False,0.5490642579056071,0.0,3.0,0.4
-45.939803,887,13790.756665,False,True,False,False,False,False,0.17523845505908678,0.309038,False,0.38941878902019283,0.0,3.0,0.35000000000000003
-43.733518,808,13810.028617,False,True,False,False,False,False,0.12244275674217295,0.309925,False,0.2720950149826065,0.0,3.0,0.30000000000000004
-45.749327,857,13830.263986,False,True,False,False,False,False,0.15982993729987463,0.310733,False,0.35517763844416583,0.0,3.0,0.35000000000000003
-43.996024,858,13849.393636,False,True,False,False,False,False,0.24119686216705363,0.31159,False,0.535993027037897,0.0,3.0,0.4
-67.279387,2000,13896.021631,False,False,True,False,False,False,0.2210176216549567,0.312448,False,0.4911502703443482,0.0,3.0,0.35000000000000003
-55.681451,1222,13924.298366,False,True,False,False,False,False,0.24597156194131053,0.314448,False,0.5466034709806901,0.0,3.0,0.4
-43.287824,876,13944.331128,False,True,False,False,False,False,0.23389215017591497,0.31567,False,0.5197603337242555,0.0,3.0,0.4
-63.72105,1608,13981.416454,False,True,False,False,False,False,0.19257462102834122,0.316546,False,0.4279436022852027,0.0,3.0,0.35000000000000003
-42.269807,722,13998.161147,False,True,False,False,False,False,0.1663670399362903,0.318154,False,0.36970453319175617,0.0,3.0,0.35000000000000003
-37.757698,620,14013.158363,False,True,False,False,False,False,0.2715546370050592,0.318876,False,0.6034547489001316,0.0,3.0,0.4
-48.8848,990,14036.190117,False,True,False,False,False,False,0.24473872459315915,0.319496,False,0.5438638324292425,0.0,3.0,0.4
-41.120747,779,14054.625994,False,True,False,False,False,False,0.25720308698410344,0.320486,False,0.5715624155202298,0.0,3.0,0.4
-50.822963,2000,14101.037612,False,False,True,False,False,False,0.29764366542783394,0.321265,False,0.6614303676174087,0.0,3.0,0.4
-47.658488,970,14123.72934,False,True,False,False,False,False,0.15039147195669947,0.323265,False,0.3342032710148877,0.0,3.0,0.35000000000000003
-54.867299,2000,14169.019032,False,False,True,False,False,False,0.2539860727254442,0.324235,False,0.5644134949454316,0.0,3.0,0.4
-40.701251,731,14185.588551,False,True,False,False,False,False,0.13483172661126844,0.326235,False,0.2996260591361521,0.0,3.0,0.30000000000000004
-48.494385,1050,14209.525583,False,True,False,False,False,False,0.2364900207061933,0.326966,False,0.5255333793470962,0.0,3.0,0.4
-51.381607,1212,14237.047344,False,True,False,False,False,False,0.21255034168746056,0.328016,False,0.4723340926388012,0.0,3.0,0.35000000000000003
-81.410243,1980,14283.403901,False,True,False,False,False,False,0.19386093337126903,0.329228,False,0.4308020741583756,0.0,3.0,0.35000000000000003
-40.578745,727,14306.935063,False,True,False,False,False,False,0.3166964789913419,0.331208,False,0.7037699533140931,0.0,3.0,0.45
-61.676274,2000,14353.910771,False,False,True,False,False,False,0.14464944876580302,0.331935,False,0.3214432194795623,0.0,3.0,0.35000000000000003
-49.493361,964,14375.861862,False,True,False,False,False,False,0.2541580321009003,0.333935,False,0.5647956268908896,0.0,3.0,0.4
-59.354407,2000,14423.18944,False,False,True,False,False,False,0.1626583343266414,0.334899,False,0.36146296517031423,0.0,3.0,0.35000000000000003
-45.534381,938,14443.948215,False,True,False,False,False,False,0.24885560158862863,0.336899,False,0.5530124479747303,0.0,3.0,0.4
-57.552157,1309,14474.107339,False,True,False,False,False,False,0.2972871685867813,0.337837,False,0.6606381524150695,0.0,3.0,0.4
-78.254014,1965,14519.155321,False,True,False,False,False,False,0.14187506362065136,0.339146,False,0.31527791915700304,0.0,3.0,0.35000000000000003
-62.623035,2000,14566.095084,False,False,True,False,False,False,0.23093308709970822,0.341111,True,0.5131846379993515,0.0,3.0,0.4
-49.820449,918,14586.845233,False,True,False,False,False,False,0.15272352913620746,0.343111,False,0.3393856203026832,0.0,3.0,0.35000000000000003
-41.418868,818,14605.293552,False,True,False,False,False,False,0.17965415589856873,0.344029,False,0.39923145755237494,0.0,3.0,0.35000000000000003
-39.982327,691,14621.868071,False,True,False,False,False,False,0.30004737486170274,0.344847,False,0.6667719441371172,0.0,3.0,0.4
-38.109364,665,14637.969672,False,True,False,False,False,False,0.24262789506591548,0.345538,False,0.5391731001464788,0.0,3.0,0.4
-54.36022,1248,14667.589283,False,True,False,False,False,False,0.3438565186194472,0.346203,False,0.7641255969321049,0.0,3.0,0.45
-42.359519,731,14684.282274,False,True,False,False,False,False,0.32785507445729045,0.347451,False,0.7285668321273121,0.0,3.0,0.45
-52.601561,1236,14712.771919,False,True,False,False,False,False,0.2853729071394103,0.348182,False,0.6341620158653563,0.0,3.0,0.4
-68.549025,1698,14751.758436,False,True,False,False,False,False,0.15254020050102335,0.349418,False,0.33897822333560745,0.0,3.0,0.35000000000000003
-64.460558,1767,14791.442264,False,True,False,False,False,False,0.012558484350481663,0.351116,True,0.02790774300107036,0.0,3.0,0.25
-51.407375,1239,14820.113261,False,True,False,False,False,False,0.22813783433199733,0.352883,False,0.5069729651822162,0.0,3.0,0.4
-42.384158,928,14842.612311,False,True,False,False,False,False,0.34211042340448594,0.354122,False,0.7602453853433021,0.0,3.0,0.45
-68.621889,1793,14883.908713,False,True,False,False,False,False,0.04746986001999397,0.35505,True,0.10548857782220881,0.0,3.0,0.30000000000000004
-50.242613,1129,14909.284483,False,True,False,False,False,False,0.34972398103428315,0.356843,False,0.777164402298407,0.0,3.0,0.45
-53.452749,1145,14935.903712,False,True,False,False,False,False,0.30948770996055436,0.357972,True,0.6877504665790096,0.0,3.0,0.4
-58.661989,2000,14982.437791,False,False,True,False,False,False,0.344633402469392,0.359117,False,0.7658520054875377,0.0,3.0,0.45
-58.884964,1471,15016.893126,False,True,False,False,False,False,0.10981062924267206,0.361117,True,0.24402362053927124,0.0,3.0,0.30000000000000004
-60.403353,2000,15062.870634,False,False,True,False,False,False,0.25264354733757316,0.362588,False,0.561430105194607,0.0,3.0,0.4
-50.437863,1012,15085.852365,False,True,False,False,False,False,0.29374361723292763,0.364588,False,0.6527635938509503,0.0,3.0,0.4
-52.58524,1175,15112.609608,False,True,False,False,False,False,0.34123889912591476,0.3656,False,0.758308664724255,0.0,3.0,0.45
-70.968221,2000,15159.919782,False,False,True,False,False,False,0.24446050427865657,0.366775,False,0.5432455650636813,0.0,3.0,0.4
-56.559963,2000,15206.526999,False,False,True,False,False,False,0.22275370401419653,0.368775,False,0.49500823114265896,0.0,3.0,0.35000000000000003
-43.731886,834,15225.679413,False,True,False,False,False,False,0.2795538361840111,0.370775,False,0.6212307470755801,0.0,3.0,0.4
-48.171403,1111,15251.517636,False,True,False,False,False,False,0.28375573017456995,0.371609,False,0.6305682892768221,0.0,3.0,0.4
-62.147945,1664,15290.357626,False,True,False,False,False,False,0.23847038415233138,0.37272,False,0.5299341870051808,0.0,3.0,0.4
-69.823915,1775,15331.435969,False,True,False,False,False,False,0.35468355964509024,0.374384,False,0.7881856881002005,0.0,3.0,0.45
-63.179936,2000,15378.699966,False,False,True,False,False,False,0.08714422345781128,0.376159,True,0.1936538299062473,0.0,3.0,0.30000000000000004
-44.44595,857,15397.466874,False,True,False,False,False,False,0.35277256241064564,0.378159,False,0.7839390275792125,0.0,3.0,0.45
-36.963025,572,15410.754349,False,True,False,False,False,False,0.22435446821656782,0.379016,False,0.49856548492570624,0.0,3.0,0.35000000000000003
-50.919988,959,15433.381641,False,True,False,False,False,False,0.26658593932222163,0.379588,False,0.5924131984938258,0.0,3.0,0.4
-38.580577,633,15448.054005,False,True,False,False,False,False,0.3000699726878393,0.380547,False,0.6668221615285318,0.0,3.0,0.4
-50.148084,1179,15475.771643,False,True,False,False,False,False,0.18185052645075916,0.38118,False,0.404112281001687,0.0,3.0,0.35000000000000003
-37.421674,630,15490.557446,False,True,False,False,False,False,0.33783134852120467,0.382359,False,0.7507363300471215,0.0,3.0,0.45
-74.537409,1787,15531.396545,False,True,False,False,False,False,0.3439530574674368,0.382989,False,0.7643401277054152,0.0,3.0,0.45
-58.325794,1334,15563.299489,False,True,False,False,False,False,0.23625945983173574,0.384776,False,0.5250210218483017,0.0,3.0,0.4
-49.162425,1122,15589.939326,False,True,False,False,False,False,0.3628375957152607,0.38611,True,0.8063057682561349,0.0,3.0,0.45
-53.878116,1169,15616.246146,False,True,False,False,False,False,0.31407037800350485,0.387232,False,0.6979341733411218,0.0,3.0,0.4
-71.8701,2000,15662.63824,False,False,True,False,False,False,0.26962858550684765,0.388401,False,0.5991746344596615,0.0,3.0,0.4
-42.191048,774,15680.349749,False,True,False,False,False,False,0.2743146276193657,0.390401,False,0.6095880613763682,0.0,3.0,0.4
-56.016797,1436,15713.586074,False,True,False,False,False,False,0.28459371814422413,0.391175,False,0.6324304847649425,0.0,3.0,0.4
-53.060075,1165,15739.855299,False,True,False,False,False,False,0.3509932913590174,0.392611,False,0.7799850919089275,0.0,3.0,0.45
-39.025844,708,15756.052679,False,True,False,False,False,False,0.20846572698880822,0.393776,False,0.4632571710862405,0.0,3.0,0.35000000000000003
-72.596853,1732,15796.575986,False,True,False,False,False,False,0.25207666186278743,0.394484,False,0.5601703596950832,0.0,3.0,0.4
-67.739992,1688,15835.266945,False,True,False,False,False,False,0.2842005900770602,0.396216,False,0.6315568668379116,0.0,3.0,0.4
-51.770941,1057,15860.143348,False,True,False,False,False,False,0.3030691436256081,0.397904,False,0.6734869858346847,0.0,3.0,0.4
-44.632898,914,15881.881696,False,True,False,False,False,False,0.0974426827728832,0.398961,True,0.21653929505085157,0.0,3.0,0.30000000000000004
-63.978566,1627,15919.93589,False,True,False,False,False,False,0.08155736450376098,0.399875,True,0.18123858778613552,0.0,3.0,0.30000000000000004
-43.484937,818,15938.783569,False,True,False,False,False,False,0.3193013434043735,0.401502,False,0.7095585408986077,0.0,3.0,0.45
-51.937755,1394,15971.620422,False,True,False,False,False,False,0.051781567750829656,0.40232,True,0.11507015055739923,0.0,3.0,0.30000000000000004
-67.244552,2000,16016.825967,False,False,True,False,False,False,0.22823337356093032,0.403714,False,0.5071852745798452,0.0,3.0,0.4
-58.257727,1573,16053.835287,False,True,False,False,False,False,0.1820183156602992,0.405714,True,0.404485145911776,0.0,3.0,0.35000000000000003
-54.057971,1170,16080.99362,False,True,False,False,False,False,0.3858133323104156,0.407287,False,0.8573629606898124,0.0,3.0,0.45
-64.183129,2000,16126.915382,False,False,True,False,False,False,0.2226640199273505,0.408457,False,0.49480893317188995,0.0,3.0,0.35000000000000003
-62.328131,1429,16160.954914,False,True,False,False,False,False,0.21359704987636477,0.410457,False,0.47466011083636617,0.0,3.0,0.35000000000000003
-52.781624,1185,16187.714263,False,True,False,False,False,False,0.271291225237722,0.411886,False,0.60286938941716,0.0,3.0,0.4
-50.252244,1031,16210.989256,False,True,False,False,False,False,0.225114402089664,0.413071,False,0.5002542268659199,0.0,3.0,0.4
-70.550377,1666,16248.757647,False,True,False,False,False,False,0.3401201805774101,0.414102,False,0.7558226235053558,0.0,3.0,0.45
-41.394134,825,16268.195089,False,True,False,False,False,False,0.31580350570875076,0.415768,False,0.7017855682416684,0.0,3.0,0.45
-44.065271,812,16287.649527,False,True,False,False,False,False,0.012661425786033043,0.416593,True,0.028136501746740095,0.0,3.0,0.25
-54.123684,1260,16316.403257,False,True,False,False,False,False,0.3104062261099505,0.417405,False,0.6897916135776677,0.0,3.0,0.4
-64.891506,1594,16352.450344,False,True,False,False,False,False,0.24693994633906588,0.418665,False,0.5487554363090352,0.0,3.0,0.4
-52.926717,1156,16378.210178,False,True,False,False,False,False,0.3071323638752562,0.420259,False,0.682516364167236,0.0,3.0,0.4
-54.019462,1249,16406.669038,False,True,False,False,False,False,0.3621941648314627,0.421415,False,0.8048759218476949,0.0,3.0,0.45
-76.299138,1958,16453.524161,False,True,False,False,False,False,0.24331284752413254,0.422664,False,0.5406952167202945,0.0,3.0,0.4
-45.958659,864,16473.863907,False,True,False,False,False,False,0.21673530415574171,0.424622,True,0.48163400923498156,0.0,3.0,0.35000000000000003
-33.219392,495,16485.558661,False,True,False,False,False,False,0.28752682180579237,0.425486,False,0.6389484929017608,0.0,3.0,0.4
-53.142341,1272,16515.558066,False,True,False,False,False,False,0.35099098998963063,0.425981,False,0.7799799777547347,0.0,3.0,0.45
-45.227504,862,16534.973917,False,True,False,False,False,False,0.3451670346809786,0.427253,True,0.767037854846619,0.0,3.0,0.45
-37.132916,658,16550.433078,False,True,False,False,False,False,0.37629269358826467,0.428115,False,0.8362059857516992,0.0,3.0,0.45
-41.177496,790,16568.274027,False,True,False,False,False,False,0.291486459400287,0.428773,False,0.6477476875561933,0.0,3.0,0.4
-54.511255,1266,16597.145562,False,True,False,False,False,False,0.3642813619673876,0.429563,False,0.8095141377053057,0.0,3.0,0.45
-42.613509,828,16622.1771,False,True,False,False,False,False,0.4272080612530333,0.430829,False,0.9493512472289628,0.0,3.0,0.5
-37.397823,669,16637.154535,False,True,False,False,False,False,0.26042016956306113,0.431657,False,0.5787114879179136,0.0,3.0,0.4
-61.685675,2000,16682.967495,False,False,True,False,False,False,0.36872516109222725,0.432326,False,0.8193892468716161,0.0,3.0,0.45
-62.653519,1317,16713.115864,False,True,False,False,False,False,0.426337796311275,0.434326,False,0.9474173251361666,0.0,3.0,0.5
-37.539283,582,16726.20544,False,True,False,False,False,False,0.3861234321019605,0.435643,False,0.8580520713376899,0.0,3.0,0.45
-60.818272,1506,16759.895221,False,True,False,False,False,False,0.40288297741983853,0.436225,False,0.895295505377419,0.0,3.0,0.45
-59.684642,1328,16791.45155,False,True,False,False,False,False,0.42382213598863483,0.437731,False,0.9418269688636329,0.0,3.0,0.5
-42.449522,813,16810.01574,False,True,False,False,False,False,0.37716280416673564,0.439059,False,0.8381395648149681,0.0,3.0,0.45
-60.141576,1512,16845.041203,False,True,False,False,False,False,0.24423387033606309,0.439872,True,0.5427419340801402,0.0,3.0,0.4
-39.345312,652,16860.057218,False,True,False,False,False,False,0.2571499469470829,0.441384,False,0.5714443265490731,0.0,3.0,0.4
-58.403562,1241,16889.568703,False,True,False,False,False,False,0.38850561047600457,0.442036,False,0.8633458010577879,0.0,3.0,0.45
-44.098552,921,16911.268009,False,True,False,False,False,False,0.34537542503926694,0.443277,False,0.7675009445317043,0.0,3.0,0.45
-58.041949,1230,16939.546921,False,True,False,False,False,False,0.27999963900289454,0.444198,False,0.6222214200064323,0.0,3.0,0.4
-45.755055,973,16961.359931,False,True,False,False,False,False,0.2846627044452271,0.445428,False,0.6325837876560603,0.0,3.0,0.4
-36.685851,581,16975.374191,False,True,False,False,False,False,0.2787796261036952,0.446401,False,0.6195102802304339,0.0,3.0,0.4
-42.84043,732,16991.823283,False,True,False,False,False,False,0.3932994547447014,0.446982,False,0.8739987883215586,0.0,3.0,0.45
-50.806276,1261,17020.660747,False,True,False,False,False,False,0.4194484841672569,0.447714,False,0.9321077425939042,0.0,3.0,0.5
-53.111071,1213,17049.254259,False,True,False,False,False,False,0.43109160234486227,0.448975,False,0.9579813385441384,0.0,3.0,0.5
-33.220769,466,17060.337427,False,True,False,False,False,False,0.3098854228232564,0.450188,False,0.6886342729405697,0.0,3.0,0.4
-52.240671,1156,17087.481853,False,True,False,False,False,False,0.3463006646890944,0.450654,False,0.7695570326424319,0.0,3.0,0.45
-42.45548,698,17103.445898,False,True,False,False,False,False,0.37691260162294804,0.45181,False,0.8375835591621067,0.0,3.0,0.45
-55.559956,2000,17149.278175,False,False,True,False,False,False,0.33326217129530544,0.452508,False,0.7405826028784566,0.0,3.0,0.45
-45.279999,962,17171.487137,False,True,False,False,False,False,0.4255338089109326,0.454508,False,0.9456306864687392,0.0,3.0,0.5
-32.695395,471,17182.017623,False,True,False,False,False,False,0.38627737399233286,0.45547,False,0.8583941644274063,0.0,3.0,0.45
-66.300606,1793,17223.006342,False,True,False,False,False,False,0.38319911971589327,0.455941,False,0.8515535993686517,0.0,3.0,0.45
-43.513854,872,17243.284372,False,True,False,False,False,False,0.32373159979016053,0.457734,False,0.7194035550892456,0.0,3.0,0.45
-56.091847,1139,17269.216898,False,True,False,False,False,False,0.31948767823850477,0.458606,False,0.7099726183077884,0.0,3.0,0.45
-39.587222,695,17284.962895,False,True,False,False,False,False,0.43875495583101454,0.459745,False,0.97501101295781,0.0,3.0,0.5
-57.081232,1323,17315.319142,False,True,False,False,False,False,0.3355232929029546,0.46044,False,0.7456073175621213,0.0,3.0,0.45
-45.084842,943,17336.796657,False,True,False,False,False,False,0.37015193988299755,0.461763,False,0.8225598664066612,0.0,3.0,0.45
-58.054722,1212,17365.69822,False,True,False,False,False,False,0.38924896077103616,0.462706,True,0.8649976906023026,0.0,3.0,0.45
-57.290007,1332,17396.02517,False,True,False,False,False,False,0.26823683498772033,0.463918,False,0.5960818555282674,0.0,3.0,0.4
-58.655167,1273,17425.362836,False,True,False,False,False,False,0.30133025037007377,0.46525,False,0.669622778600164,0.0,3.0,0.4
-63.860883,1504,17460.428653,False,True,False,False,False,False,0.3991968353929113,0.466523,False,0.8871040786509139,0.0,3.0,0.45
-40.748939,701,17476.97509,False,True,False,False,False,False,0.3132560875197341,0.468027,False,0.6961246389327425,0.0,3.0,0.4
-38.344753,698,17493.12716,False,True,False,False,False,False,0.4158718033408918,0.468728,False,0.9241595629797595,0.0,3.0,0.5
-45.655438,855,17513.045326,False,True,False,False,False,False,0.34118948363333257,0.469426,False,0.7581988525185168,0.0,3.0,0.45
-44.483001,892,17533.772646,False,True,False,False,False,False,0.4522802624481014,0.470281,False,1.0,0.004145931723820666,3.0290215220667442,0.5
-59.406714,1425,17566.312262,False,True,False,False,False,False,0.3645638936166901,0.471173,True,0.8101419858148668,0.0,3.0,0.45
-58.272322,1379,17598.252149,False,True,False,False,False,False,0.32364883308424575,0.472598,False,0.7192196290761016,0.0,3.0,0.45
-42.405568,824,17617.551296,False,True,False,False,False,False,0.32816509130694904,0.473977,False,0.7292557584598868,0.0,3.0,0.45
-44.234568,834,17636.494183,False,True,False,False,False,False,0.4511782982405209,0.474801,True,1.0,0.0021423604373107326,3.0149965230611753,0.5
-54.719111,1264,17665.965906,False,True,False,False,False,False,0.2851204661330927,0.475635,False,0.6336010358513171,0.0,3.0,0.4
-37.472955,642,17680.785125,False,True,False,False,False,False,0.4096965536370206,0.476899,False,0.9104367858600458,0.0,3.0,0.5
-57.477137,1448,17714.330985,False,True,False,False,False,False,0.2380731438431997,0.477541,True,0.5290514307626659,0.0,3.0,0.4
-56.234897,1429,17747.723819,False,True,False,False,False,False,0.12156962457384773,0.478989,True,0.27015472127521717,0.0,3.0,0.30000000000000004
-58.04028,1361,17778.115739,False,True,False,False,False,False,0.44617935749940957,0.480418,False,0.9915096833320213,0.0,3.0,0.5
-62.424089,2000,17824.074962,False,False,True,False,False,False,0.4066740260984457,0.481779,False,0.903720057996546,0.0,3.0,0.5
-54.903734,1196,17851.465243,False,True,False,False,False,False,0.37679000348378716,0.483779,False,0.8373111188528604,0.0,3.0,0.45
-57.194174,1300,17881.287589,False,True,False,False,False,False,0.45236816518055945,0.484975,False,1.0,0.004305754873744425,3.030140284116211,0.5
-48.635141,1014,17904.400975,False,True,False,False,False,False,0.3837101906214843,0.486275,False,0.8526893124921874,0.0,3.0,0.45
-44.04067,797,17922.464985,False,True,False,False,False,False,0.34826156652092677,0.487289,False,0.7739145922687262,0.0,3.0,0.45
-62.807364,1619,17960.131749,False,True,False,False,False,False,0.22247652815533675,0.488086,True,0.4943922847896372,0.0,3.0,0.35000000000000003
-44.927323,784,17978.546374,False,True,False,False,False,False,0.3252842493461934,0.489705,False,0.7228538874359852,0.0,3.0,0.45
-52.518691,1260,18007.630126,False,True,False,False,False,False,0.09346941647083157,0.490489,True,0.2077098143796257,0.0,3.0,0.30000000000000004
-44.30946,764,18025.281692,False,True,False,False,False,False,0.31783492899720805,0.491749,False,0.7062998422160179,0.0,3.0,0.45
-53.482882,1277,18054.111226,False,True,False,False,False,False,0.4227326813467058,0.492513,False,0.939405958548235,0.0,3.0,0.5
-70.923056,1752,18094.480603,False,True,False,False,False,False,0.29771135490155953,0.49379,False,0.6615807886701323,0.0,3.0,0.4
-48.030722,921,18115.323223,False,True,False,False,False,False,0.37444851981987215,0.495542,False,0.8321078218219381,0.0,3.0,0.45
-61.049753,1444,18148.718874,False,True,False,False,False,False,0.4162673851088122,0.496463,False,0.9250386335751383,0.0,3.0,0.5
-46.494568,961,18170.663953,False,True,False,False,False,False,0.48781700773170283,0.497907,False,1.0,0.06875819587582331,3.481307371130763,0.5
-57.381765,1279,18200.428279,False,True,False,False,False,False,0.44023254921748206,0.498868,False,0.9782945538166268,0.0,3.0,0.5
-52.724674,1243,18229.924882,False,True,False,False,False,False,0.41707470147426373,0.500147,False,0.9268326699428082,0.0,3.0,0.5
-49.28639,943,18253.129927,False,True,False,False,False,False,0.3882113423758572,0.50139,False,0.8626918719463493,0.0,3.0,0.45
-55.172081,1258,18283.063447,False,True,False,False,False,False,0.4473075962023445,0.502333,False,0.9940168804496544,0.0,3.0,0.5
-59.21538,1508,18318.065369,False,True,False,False,False,False,0.1522267076863048,0.503591,True,0.3382815726362329,0.0,3.0,0.35000000000000003
-54.755092,1149,18344.121154,False,True,False,False,False,False,0.328857988251098,0.505099,True,0.7307955294468845,0.0,3.0,0.45
-43.9142,998,18367.047736,False,True,False,False,False,False,0.44987203623628325,0.506248,False,0.9997156360806294,0.0,3.0,0.5
-57.98108,1440,18400.833197,False,True,False,False,False,False,0.3120726857935328,0.507246,False,0.6934948573189618,0.0,3.0,0.4
-56.819431,1303,18430.882053,False,True,False,False,False,False,0.3785905273484897,0.508686,True,0.8413122829966437,0.0,3.0,0.45
-69.002594,1930,18475.666345,False,True,False,False,False,False,0.374673256724438,0.509989,True,0.8326072371654178,0.0,3.0,0.45
-49.730539,2000,18522.640998,False,False,True,False,False,False,0.3541222587565774,0.511919,False,0.7869383527923941,0.0,3.0,0.45
-63.578986,1837,18564.978913,False,True,False,False,False,False,0.1401427235370737,0.513919,True,0.3114282745268304,0.0,3.0,0.35000000000000003
-61.368752,1589,18601.132392,False,True,False,False,False,False,0.1377499768584736,0.515756,True,0.30611105968549684,0.0,3.0,0.35000000000000003
-44.164255,1002,18624.56662,False,True,False,False,False,False,0.07462052535625395,0.517345,True,0.16582338968056434,0.0,3.0,0.30000000000000004
-58.380969,1366,18656.228928,False,True,False,False,False,False,0.5076706437160192,0.518347,False,1.0,0.10485571584730764,3.7339900109311532,0.5
