#{"t_start": 1788797120.5971375, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-38.640428,39,12288.357661,False,False,1,25.000000000000004,3
-34.762366,35,12352.779521,False,False,1,23.739815841598,11
-19.821331,32,12417.406001,False,False,0,18.5920763183004,0
-20.636145,42,12493.173323,False,False,1,25.000000000000004,12
-15.699967,67,12607.968926,False,False,1,23.265170286634913,0
-45.577121,81,12740.980949,False,False,1,18.08276253331312,4
-31.851551,38,12811.587687,False,False,1,25.0,12
-20.534728,33,12876.854076,False,False,0,18.82494172848253,0
-32.458603,44,12957.844727,False,False,1,25.000000000000004,2
-21.34065,31,13018.033673,False,False,1,25.0,20
-113.656972,53,13114.709729,False,False,2,25.000000000000004,9
-20.617986,26,13167.567865,False,False,1,24.33965137496172,11
-21.03764,22,13213.853183,False,False,0,12.43643592119516,0
-21.628329,55,13311.255955,False,False,1,25.0,9
-32.234896,54,13405.522346,False,False,1,25.0,10
-35.259458,22,13451.74535,False,False,1,19.610778096226454,16
-30.669099,16,13488.873327,False,False,1,14.298061337739961,12
-20.863283,39,13556.943404,False,False,1,25.0,5
-20.440978,32,13620.460495,False,False,0,22.94810007080212,0
-26.988516,23,13669.168151,False,False,1,22.166288340528624,17
-29.474861,46,13753.026505,False,False,2,24.999999999999996,5
-19.757824,25,13804.333924,False,False,0,25.0,0
-19.902687,21,13850.045257,False,False,0,19.821634866982254,0
-32.735706,38,13921.120516,False,False,1,22.657797148978908,2
-18.04644,49,14014.522907,False,False,0,22.495992228179794,0
-32.034327,42,14094.093003,False,False,1,25.000000000000004,2
-33.717627,34,14157.178097,False,False,1,18.089734020467294,19
-19.898083,37,14228.499764,False,False,1,19.639375282313836,19
-32.926917,25,14279.118656,False,False,1,25.0,19
-17.373745,89,14430.783001,False,False,0,25.0,0
-20.460855,44,14510.059592,False,False,1,25.0,12
-18.577502,48,14593.592578,False,False,1,16.235439155053914,14
-18.204431,73,14713.216644,False,False,2,17.201173735291743,4
-54.81382,37,14781.380147,False,False,1,9.699437761206351,8
-20.663262,27,14834.741892,False,False,1,21.544771362804322,18
-18.639529,40,14910.941175,False,False,0,16.814339788425436,0
-18.71027,30,14972.746131,False,False,1,25.0,0
-20.894252,23,15020.795223,False,False,0,24.999999999999996,0
-19.46717,51,15109.702507,False,False,1,23.05222788183364,2
-33.889086,37,15180.472935,False,False,1,25.000000000000004,16
-19.867169,73,15305.534185,False,False,0,21.26498838501321,0
-31.096661,17,15345.213951,False,False,1,21.38248424450674,7
-19.400968,78,15477.858891,False,False,1,25.0,5
-41.105991,29,15535.527856,False,False,1,15.825914039024555,14
-36.124902,26,15589.741826,False,False,1,21.280255982617994,2
-20.406805,47,15677.349725,False,False,0,24.80810597217294,0
-20.927487,24,15727.921061,False,False,1,22.290513445452635,1
-19.044077,58,15827.748189,False,False,1,25.0,7
-20.509829,26,15879.356663,False,False,0,25.0,0
-31.094282,15,15915.093248,False,False,1,21.43685078498524,19
-33.712796,23,15964.073487,False,False,1,7.704586890246892,20
-19.787326,44,16041.585757,False,False,0,22.472879023269478,0
-17.874328,54,16141.289015,False,False,0,25.0,0
-18.936391,41,16217.679886,False,False,0,22.088870646810353,0
-39.177845,28,16269.518629,False,False,1,25.0,13
-36.382304,30,16325.475099,False,False,1,20.045575840736664,3
-30.176026,28,16382.987044,False,False,1,24.123462918103986,7
-41.08712,71,16504.360741,False,False,1,24.999999999999996,8
-39.563522,34,16567.773585,False,False,1,8.015387078769395,10
-23.876647,47,16652.490687,False,False,3,22.70107214745699,10
-21.025715,32,16715.184609,False,False,0,23.473309811338403,0
-19.32194,41,16794.652104,False,False,0,23.97716316055234,0
-19.555593,48,16883.132883,False,False,1,11.252499071386278,14
-16.889095,91,17035.317291,False,False,0,25.000000000000004,0
-17.180622,53,17131.667042,False,False,0,14.049789779049542,0
-19.664138,61,17241.223121,False,False,1,11.690187772513907,17
-19.461967,45,17321.519047,False,False,1,20.36483551431042,2
-16.445681,78,17457.595403,False,False,0,24.015264352464243,0
-19.65203,43,17539.460505,False,False,0,21.264259700930385,0
-18.052011,41,17618.747497,False,False,0,23.4050314625253,0
-19.887142,43,17695.414477,False,False,1,24.541062925768966,12
-20.85307,22,17744.876149,False,False,0,18.787227327994373,0
-19.574129,61,17849.420641,False,False,0,25.0,0
-32.357301,48,17937.214824,False,False,1,16.590289984599323,7
-19.891865,46,18018.705806,False,False,0,24.999999999999996,0
-19.242736,50,18108.844069,False,False,0,24.559346504821264,4
-34.494936,72,18230.258649,False,False,1,20.145110166436762,15
-29.064668,14,18263.414931,False,False,1,20.416691120752084,13
-19.678015,20,18309.019932,False,False,0,22.630059717375456,0
-18.652702,51,18408.757302,False,False,0,16.960599344230612,0
-19.108274,60,18516.685041,False,False,0,19.829089667253555,0
-21.561169,40,18589.742669,False,False,1,19.984348664523612,6
-20.559864,22,18637.691783,False,False,0,23.78248716024997,0
-15.127831,105,18809.840222,False,False,2,25.0,9
-19.265337,41,18884.191286,False,False,0,25.0,0
-16.607145,82,19021.15621,False,False,1,16.129893854522123,0
-34.756971,34,19084.381711,False,False,1,23.20005709489575,16
-16.638094,92,19240.339576,False,False,0,25.000000000000004,0
-19.548123,65,19354.034259,False,False,0,23.887606547712647,0
-21.574756,72,19482.685086,False,False,1,18.22179201659244,0
-34.742883,25,19534.172586,False,False,1,24.999999999999996,19
-24.572529,49,19623.365452,False,False,1,21.396240442833108,12
-31.134912,16,19661.885996,False,False,1,24.999999999999996,8
-20.667497,33,19728.43266,False,False,0,13.87111338932219,0
-22.160366,26,19782.18099,False,False,1,25.0,13
-18.814859,61,19893.29721,False,False,0,22.253906847631114,0
-19.006679,54,19991.689347,False,False,0,25.0,0
-14.403495,140,20227.996555,False,False,1,25.0,0
-20.887193,36,20297.631693,False,False,1,17.106682220179238,11
-19.70905,22,20343.520614,False,False,0,25.0,0
-20.347265,81,20481.268693,False,False,4,24.999999999999996,2
-21.11011,24,20532.236616,False,False,1,25.000000000000004,2
-30.520632,79,20668.146055,False,False,1,25.000000000000004,9
-59.652731,119,20859.473864,False,False,1,25.0,8
-18.505309,58,20961.965153,False,False,1,23.346834004112154,20
-17.413063,58,21060.831228,False,False,1,25.0,14
-26.947889,106,21237.287215,False,False,1,25.0,1
-22.174371,21,21286.030943,False,False,1,25.000000000000004,0
-19.831406,42,21361.868403,False,False,0,22.655998704484464,0
-20.041476,36,21428.966999,False,False,0,14.91608392585484,0
-19.013721,47,21515.334255,False,False,0,25.000000000000004,0
-21.002274,31,21573.359461,False,False,1,18.061525985017923,1
-21.538513,28,21628.372416,False,False,1,20.043210712423342,20
-20.757769,30,21686.643375,False,False,1,23.18529526136743,9
-16.738599,62,21798.082404,False,False,0,23.13364368102613,0
-33.155685,21,21841.621056,False,False,1,25.000000000000004,12
