#{"t_start": 1788835062.3467436, "env_id": "None"}
r,l,t,completed,terminal_region_active,illegal_terminal_entry_count,hybrid_waypoint_radius_m,hybrid_qp_zero_fallbacks
-20.247047,30,13373.500683,False,False,0,16.548052570161257,0
-32.408467,45,13460.810651,False,False,1,24.999999999999993,18
-41.459006,27,13516.320857,False,False,1,10.814690271165274,17
-40.67115,30,13576.885668,False,False,1,24.999999999999996,16
-30.78873,16,13614.678839,False,False,1,25.000000000000004,14
-20.598793,49,13706.589898,False,False,1,25.0,8
-35.255195,24,13758.467799,False,False,1,14.746853082823833,20
-17.341831,58,13867.469256,False,False,0,25.000000000000004,0
-49.41666,59,13971.852473,False,False,1,11.117182355316114,11
-20.689711,30,14028.961323,False,False,0,25.0,0
-17.378237,90,14181.807765,False,False,0,25.0,0
-16.707671,62,14298.134859,False,False,0,25.0,0
-17.752541,49,14377.23538,False,False,1,19.801103536733894,9
-20.533525,29,14424.238405,False,False,1,25.000000000000004,12
-19.318941,33,14476.711294,False,False,0,24.999999999999996,0
-20.071092,33,14536.085353,False,False,0,16.73582197797773,0
-19.085629,58,14641.466705,False,False,1,25.000000000000004,3
-19.351733,48,14732.636867,False,False,1,16.448639395426955,7
-20.552754,41,14813.937976,False,False,0,24.999999999999996,0
-19.788863,69,14944.417491,False,False,1,24.999999999999996,6
-19.412687,36,15019.720933,False,False,0,25.0,0
-19.473236,54,15121.482605,False,False,1,22.94148030559337,2
-19.896765,35,15195.504395,False,False,0,14.49695029229412,0
-17.416089,78,15338.591285,False,False,0,15.741684691175449,7
-19.284524,61,15451.425455,False,False,1,25.0,11
-18.662102,73,15585.302482,False,False,0,15.580913440012528,0
-74.613775,52,15679.524398,False,False,1,18.05208535694109,3
-18.668574,43,15765.917201,False,False,0,25.0,0
-19.257483,44,15854.049052,False,False,0,25.000000000000004,0
-43.647915,46,15943.493404,False,False,1,25.0,15
-18.579756,55,16048.160374,False,False,1,14.885813186731763,20
-40.441396,22,16098.38093,False,False,1,24.999999999999996,1
-21.387383,20,16143.974195,False,False,1,14.784715195131499,7
-19.483672,48,16236.565041,False,False,1,25.000000000000004,20
-19.741983,44,16325.425521,False,False,0,25.000000000000004,0
-19.575911,34,16398.133924,False,False,0,25.0,0
-38.940011,56,16502.956064,False,False,1,14.249718304318591,4
-21.217921,23,16557.184622,False,False,0,21.505357594812615,0
-17.115033,71,16694.053031,False,False,0,25.0,0
-20.746969,50,16804.007721,False,False,0,25.0,0
-20.575857,24,16868.867195,False,False,1,10.744083312939788,0
-19.213818,42,16964.896338,False,False,0,19.297660272871322,0
-33.651521,20,17016.601074,False,False,1,9.156155739727325,5
-21.287188,27,17079.68928,False,False,1,25.000000000000004,15
-21.563256,35,17151.922927,False,False,1,22.66756296248141,19
-22.531566,71,17290.318472,False,False,1,25.000000000000004,14
-72.126428,66,17418.746474,False,False,1,25.0,17
-18.694656,48,17515.470298,False,False,0,25.0,0
-20.407174,23,17568.874617,False,False,0,24.999999999999996,0
-18.15341,69,17701.159097,False,False,1,18.52096745845946,14
-18.765578,41,17784.106639,False,False,1,24.999999999999996,0
-18.182716,53,17887.156481,False,False,0,15.575100732552183,0
-19.255515,80,18027.57818,False,False,1,19.097492815166913,0
-35.567095,22,18075.213049,False,False,1,13.747258024140514,17
-14.161018,120,18275.912408,False,False,0,14.900545287250486,0
-37.74331,20,18318.7957,False,False,1,9.899004773887317,14
-32.609028,18,18357.445323,False,False,1,25.000000000000004,20
