#{"t_start": 1787289270.946501, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-26.808545,621,2145.531439,False,True,False,False,False,True,False,False,1,1.0,True
-17.472934,2000,2175.53257,False,False,True,False,False,False,False,True,0,1.0,True
-41.422137,880,2189.09951,False,True,False,False,False,True,False,False,1,1.0,True
-19.470249,2000,2219.136767,False,False,True,False,False,False,False,True,0,1.0,True
-36.632234,1132,2236.96067,False,True,False,False,False,True,False,False,1,1.0,True
-32.508049,934,2251.294408,False,False,True,False,False,False,True,False,0,1.0,True
-32.890433,1694,2276.083734,False,False,True,False,False,False,True,False,0,1.0,True
-27.135277,631,2285.625426,False,True,False,False,False,True,False,False,1,1.0,True
-35.578701,1495,2309.150725,False,True,False,False,False,True,False,False,1,1.0,True
-27.731027,1144,2326.721994,False,False,True,True,False,False,False,False,0,1.0,True
-22.917298,2000,2357.629684,False,False,True,False,False,False,False,True,0,1.0,True
-12.433247,2000,2388.94063,False,False,True,False,False,False,False,True,0,1.0,True
-64.623494,1539,2412.987856,False,True,False,False,False,True,False,False,1,1.0,True
-25.824487,983,2428.764291,False,True,False,False,False,True,False,False,1,1.0,True
-19.696531,2000,2463.503333,False,False,True,False,False,False,False,True,0,1.0,True
-27.83658,766,2475.605701,False,False,True,False,False,False,True,False,0,1.0,True
-30.404656,1008,2491.78534,False,True,False,False,False,True,False,False,1,1.0,True
-23.431167,984,2507.357132,False,True,False,False,False,True,False,False,1,1.0,True
-23.921561,582,2516.532895,False,True,False,False,False,True,False,False,1,1.0,True
-7.531244,2000,2547.442914,False,False,True,False,False,False,False,True,0,1.0,True
-58.607268,1701,2574.083578,False,True,False,False,False,True,False,False,1,1.0,True
-48.058674,1425,2596.599205,False,True,False,False,False,True,False,False,1,1.0,True
-12.578214,658,2606.855513,False,True,False,False,False,True,False,False,1,1.0,True
-12.821692,2000,2638.358804,False,True,True,False,False,False,False,True,1,1.0,True
-25.580684,1270,2657.680053,False,True,False,False,False,True,False,False,1,1.0,True
-32.928695,1280,2676.810299,False,True,False,False,False,True,False,False,1,1.0,True
-28.358631,818,2688.935804,False,True,False,False,False,True,False,False,1,1.0,True
-24.846671,1199,2707.322002,False,True,False,False,False,True,False,False,1,1.0,True
-42.812315,1141,2725.145406,False,True,False,False,False,True,False,False,1,1.0,True
-32.445909,930,2739.526122,False,True,False,False,False,True,False,False,1,1.0,True
-24.230108,576,2748.795948,False,True,False,False,False,True,False,False,1,1.0,True
-20.520534,1187,2767.608521,False,True,False,False,False,True,False,False,1,1.0,True
-23.066533,710,2779.186876,False,True,False,False,False,True,False,False,1,1.0,True
-25.495333,779,2791.474655,False,True,False,False,False,True,False,False,1,1.0,True
-16.483837,829,2804.257601,False,True,False,False,False,True,False,False,1,1.0,True
-22.282826,758,2816.220995,False,True,False,False,False,True,False,False,1,1.0,True
-18.339697,718,2827.855,False,True,False,False,False,True,False,False,1,1.0,True
-35.024811,1251,3004.659806,False,False,True,False,False,False,True,False,0,1.0,True
-18.120308,708,3015.949902,False,True,False,False,False,True,False,False,1,1.0,True
-19.459886,591,3025.140669,False,True,False,False,False,True,False,False,1,1.0,True
-24.850629,1002,3040.527294,False,True,False,False,False,True,False,False,1,1.0,True
-19.82658,978,3055.794171,False,True,False,False,False,True,False,False,1,1.0,True
-22.152114,1572,3080.416279,False,True,False,False,False,True,False,False,1,1.0,True
-21.376716,655,3090.055712,False,True,False,False,False,True,False,False,1,1.0,True
-17.488877,570,3098.898524,False,True,False,False,False,True,False,False,1,1.0,True
-19.104557,801,3111.19917,False,True,False,False,False,True,False,False,1,1.0,True
-31.951793,1208,3129.92724,False,False,True,True,False,False,False,False,0,1.0,True
-20.067005,1212,3148.562634,False,True,False,False,False,True,False,False,1,1.0,True
-17.740041,855,3161.271154,False,True,False,False,False,True,False,False,1,1.0,True
-28.966111,592,3170.654586,False,False,True,False,False,False,True,False,0,1.0,True
-19.828374,598,3179.797652,False,True,False,False,False,True,False,False,1,1.0,True
-31.926862,1143,3197.551977,False,True,False,False,False,True,False,False,1,1.0,True
