#{"t_start": 1786717769.7303164, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,phase1_speed_failure,premature_entry_failure,terminal_constraint_failure,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-24.2273,435,899.181051,False,False,True,False,False,False,True,False,0,1.0,True
-21.001677,171,901.290124,False,False,True,True,False,False,False,False,0,1.0,True
-21.504198,261,904.484549,False,False,True,False,True,False,False,False,0,1.0,True
-20.635969,182,906.745973,False,False,True,True,False,False,False,False,0,1.0,True
-21.650509,246,909.741865,False,False,True,True,False,False,False,False,0,1.0,True
-20.145437,176,911.989881,False,False,True,True,False,False,False,False,0,1.0,True
-31.479471,561,918.810899,False,False,True,True,False,False,False,False,0,1.0,True
-25.200972,322,922.803102,False,False,True,False,False,False,True,False,0,1.0,True
-21.459613,231,925.636952,False,False,True,True,False,False,False,False,0,1.0,True
-20.869364,138,927.294289,False,False,True,True,False,False,False,False,0,1.0,True
-20.417512,132,928.922228,False,False,True,True,False,False,False,False,0,1.0,True
-24.407071,294,932.588255,False,False,True,True,False,False,False,False,0,1.0,True
-22.849972,248,935.577515,False,False,True,True,False,False,False,False,0,1.0,True
-23.889168,254,938.703454,False,False,True,False,False,False,True,False,0,1.0,True
-22.206301,220,944.212527,False,False,True,False,False,False,True,False,0,1.0,True
-22.540683,262,947.454681,False,False,True,False,False,False,True,False,0,1.0,True
-23.180936,271,950.983883,False,False,True,False,False,False,True,False,0,1.0,True
-20.89592,215,953.740331,False,False,True,True,False,False,False,False,0,1.0,True
-24.434514,379,958.871712,False,False,True,False,False,False,True,False,0,1.0,True
-22.01363,210,961.445143,False,False,True,True,False,False,False,False,0,1.0,True
-23.357264,320,965.574584,False,False,True,False,False,False,True,False,0,1.0,True
-24.37823,291,969.576915,False,False,True,False,False,False,True,False,0,1.0,True
-23.520314,249,972.752258,False,False,True,True,False,False,False,False,0,1.0,True
-23.876648,278,976.14525,False,False,True,False,False,False,True,False,0,1.0,True
-29.929522,704,984.813037,False,False,True,False,False,False,True,False,0,1.0,True
-23.195976,300,988.49651,False,False,True,False,False,False,True,False,0,1.0,True
-24.906908,414,993.642372,False,False,True,True,False,False,False,False,0,1.0,True
-22.926684,227,996.451569,False,False,True,False,False,False,True,False,0,1.0,True
-33.377515,738,1005.566849,False,False,True,True,False,False,False,False,0,1.0,True
-22.984761,280,1008.992102,False,False,True,False,False,False,True,False,0,1.0,True
-24.976082,324,1012.961923,False,False,True,False,False,False,True,False,0,1.0,True
-22.718742,250,1015.989962,False,False,True,False,False,False,True,False,0,1.0,True
-32.446175,831,1026.272294,False,False,True,True,False,False,False,False,0,1.0,True
-24.5543,254,1029.301939,False,False,True,True,False,False,False,False,0,1.0,True
-25.879049,348,1033.506595,False,False,True,True,False,False,False,False,0,1.0,True
-39.815615,1123,1047.433139,False,False,True,True,False,False,False,False,0,1.0,True
-23.523103,400,1052.432508,False,False,True,True,False,False,False,False,0,1.0,True
-26.856342,434,1057.834304,False,False,True,True,False,False,False,False,0,1.0,True
-26.266926,531,1064.499392,False,False,True,True,False,False,False,False,0,1.0,True
-31.224403,536,1071.179152,False,False,True,False,False,False,True,False,0,1.0,True
-34.745185,926,1082.523374,False,False,True,False,False,False,True,False,0,1.0,True
-25.668931,345,1086.765857,False,False,True,False,False,False,True,False,0,1.0,True
-30.47893,647,1094.570878,False,False,True,False,False,False,True,False,0,1.0,True
-20.968091,204,1097.105518,False,False,True,True,False,False,False,False,0,1.0,True
-21.651326,258,1100.320471,False,False,True,False,False,False,True,False,0,1.0,True
-23.20396,299,1104.007928,False,False,True,False,False,False,True,False,0,1.0,True
-21.093407,153,1105.877448,False,False,True,True,False,False,False,False,0,1.0,True
-24.704524,535,1112.477828,False,False,True,True,False,False,False,False,0,1.0,True
-23.770537,367,1116.971084,False,False,True,False,False,False,True,False,0,1.0,True
-26.64292,500,1123.181856,False,False,True,False,False,False,True,False,0,1.0,True
-25.687204,365,1128.113297,False,False,True,False,False,False,True,False,0,1.0,True
-21.482028,372,1132.829876,False,False,True,True,False,False,False,False,0,1.0,True
-23.58746,291,1136.40224,False,False,True,False,False,False,True,False,0,1.0,True
-27.348866,453,1142.149818,False,False,True,False,False,False,True,False,0,1.0,True
-21.878739,248,1145.206545,False,False,True,False,False,False,True,False,0,1.0,True
-25.206375,361,1149.725028,False,False,True,False,False,False,True,False,0,1.0,True
-23.747447,313,1153.608019,False,False,True,True,False,False,False,False,0,1.0,True
-24.30417,397,1158.397372,False,False,True,True,False,False,False,False,0,1.0,True
-26.406623,331,1162.494211,False,False,True,False,False,False,True,False,0,1.0,True
-19.603633,170,1164.442194,False,False,True,True,False,False,False,False,0,1.0,True
-23.032839,299,1168.271313,False,False,True,True,False,False,False,False,0,1.0,True
-33.111126,699,1176.913414,False,False,True,False,False,False,True,False,0,1.0,True
-20.763717,268,1180.313493,False,False,True,True,False,False,False,False,0,1.0,True
-27.463823,423,1185.671696,False,False,True,True,False,False,False,False,0,1.0,True
-21.517798,274,1189.042507,False,False,True,True,False,False,False,False,0,1.0,True
-20.542049,330,1193.520039,False,False,True,False,True,False,False,False,0,1.0,True
-23.220862,306,1197.339537,False,False,True,False,False,False,True,False,0,1.0,True
-21.48829,190,1199.694629,False,False,True,True,False,False,False,False,0,1.0,True
-23.35389,251,1202.825062,False,False,True,True,False,False,False,False,0,1.0,True
-24.607205,332,1206.845901,False,False,True,True,False,False,False,False,0,1.0,True
-27.177651,328,1210.966229,False,False,True,False,False,False,True,False,0,1.0,True
-20.695414,132,1212.742712,False,False,True,True,False,False,False,False,0,1.0,True
-21.693381,212,1215.359183,False,False,True,True,False,False,False,False,0,1.0,True
-23.290991,363,1219.972031,False,False,True,True,False,False,False,False,0,1.0,True
-24.303798,384,1225.366446,False,False,True,True,False,False,False,False,0,1.0,True
-25.50557,317,1229.699444,False,False,True,False,False,False,True,False,0,1.0,True
-21.263303,190,1232.109977,False,False,True,True,False,False,False,False,0,1.0,True
-27.820812,488,1238.145534,False,False,True,False,False,False,True,False,0,1.0,True
-19.513387,131,1239.737414,False,False,True,True,False,False,False,False,0,1.0,True
-23.969305,372,1244.381445,False,False,True,False,False,False,True,False,0,1.0,True
-22.19007,190,1246.695683,False,False,True,True,False,False,False,False,0,1.0,True
-25.086487,284,1250.277815,False,False,True,False,False,False,True,False,0,1.0,True
-21.438513,182,1252.557085,False,False,True,True,False,False,False,False,0,1.0,True
-20.021622,128,1254.218776,False,False,True,True,False,False,False,False,0,1.0,True
-24.821594,386,1297.31761,False,False,True,True,False,False,False,False,0,1.0,True
-26.243485,344,1301.416699,False,False,True,False,False,False,True,False,0,1.0,True
-30.400497,616,1308.734948,False,False,True,False,False,False,True,False,0,1.0,True
-36.247277,934,1320.447219,False,False,True,True,False,False,False,False,0,1.0,True
-21.838448,206,1322.892424,False,False,True,True,False,False,False,False,0,1.0,True
-22.057101,201,1325.305407,False,False,True,True,False,False,False,False,0,1.0,True
-21.922543,258,1328.439547,False,False,True,True,False,False,False,False,0,1.0,True
-21.782678,180,1330.573535,False,False,True,True,False,False,False,False,0,1.0,True
-31.896967,641,1338.139253,False,False,True,True,False,False,False,False,0,1.0,True
-22.40954,306,1341.755298,False,False,True,True,False,False,False,False,0,1.0,True
-24.121604,242,1344.533614,False,False,True,True,False,False,False,False,0,1.0,True
-22.273348,206,1347.001208,False,False,True,True,False,False,False,False,0,1.0,True
-21.220478,224,1349.631046,False,False,True,True,False,False,False,False,0,1.0,True
-36.470997,917,1360.603453,False,False,True,True,False,False,False,False,0,1.0,True
-23.761888,303,1364.108451,False,False,True,False,True,False,False,False,0,1.0,True
-21.157927,256,1367.284802,False,False,True,True,False,False,False,False,0,1.0,True
-25.512448,304,1371.342329,False,False,True,False,False,False,True,False,0,1.0,True
-23.054533,257,1374.71293,False,False,True,True,False,False,False,False,0,1.0,True
-25.274159,440,1379.633141,False,False,True,True,False,False,False,False,0,1.0,True
-23.386492,275,1382.93255,False,False,True,True,False,False,False,False,0,1.0,True
-27.443476,501,1388.331387,False,False,True,True,False,False,False,False,0,1.0,True
-23.53606,256,1391.161534,False,False,True,True,False,False,False,False,0,1.0,True
-23.774374,303,1394.44488,False,False,True,False,False,False,True,False,0,1.0,True
-31.457872,843,1405.525474,False,False,True,False,False,False,True,False,0,1.0,True
-24.792201,284,1409.099011,False,False,True,True,False,False,False,False,0,1.0,True
-25.372708,471,1416.04092,False,False,True,True,False,False,False,False,0,1.0,True
-22.168116,209,1418.46701,False,False,True,True,False,False,False,False,0,1.0,True
-23.710108,287,1421.660141,False,False,True,True,False,False,False,False,0,1.0,True
-23.015062,223,1424.262733,False,False,True,True,False,False,False,False,0,1.0,True
-25.809377,425,1429.141635,False,False,True,True,False,False,False,False,0,1.0,True
-21.580964,246,1432.045873,False,False,True,True,False,False,False,False,0,1.0,True
-29.507645,509,1437.840164,False,False,True,True,False,False,False,False,0,1.0,True
-25.272916,315,1441.388778,False,False,True,False,False,False,True,False,0,1.0,True
-23.59537,256,1444.305726,False,False,True,True,False,False,False,False,0,1.0,True
-24.670336,366,1448.427183,False,False,True,True,False,False,False,False,0,1.0,True
-23.123134,266,1451.472978,False,False,True,False,False,False,True,False,0,1.0,True
-28.569903,631,1458.59196,False,False,True,True,False,False,False,False,0,1.0,True
-27.660057,471,1463.992837,False,False,True,True,False,False,False,False,0,1.0,True
-23.869509,339,1467.891125,False,False,True,True,False,False,False,False,0,1.0,True
-21.975903,189,1470.038559,False,False,True,True,False,False,False,False,0,1.0,True
-24.912275,448,1475.080879,False,False,True,False,False,False,True,False,0,1.0,True
-31.772303,641,1482.298728,False,False,True,True,False,False,False,False,0,1.0,True
-29.962508,606,1489.289981,False,False,True,True,False,False,False,False,0,1.0,True
-27.695886,552,1496.000193,False,False,True,False,True,False,False,False,0,1.0,True
-22.904791,234,1499.021238,False,False,True,True,False,False,False,False,0,1.0,True
-27.360294,419,1503.906523,False,False,True,True,False,False,False,False,0,1.0,True
-23.072695,250,1506.836868,False,False,True,True,False,False,False,False,0,1.0,True
-21.963007,193,1509.054228,False,False,True,True,False,False,False,False,0,1.0,True
-24.99307,328,1512.639818,False,False,True,True,False,False,False,False,0,1.0,True
-37.523892,1121,1526.802367,False,False,True,True,False,False,False,False,0,1.0,True
-33.520315,820,1536.504256,False,False,True,True,False,False,False,False,0,1.0,True
-22.136554,301,1539.958422,False,False,True,True,False,False,False,False,0,1.0,True
-24.025078,283,1543.371581,False,False,True,True,False,False,False,False,0,1.0,True
-22.863387,298,1546.77095,False,False,True,True,False,False,False,False,0,1.0,True
-20.567067,332,1550.903588,False,False,True,True,False,False,False,False,0,1.0,True
-23.469587,247,1553.846802,False,False,True,False,False,False,True,False,0,1.0,True
-27.375498,442,1559.581453,False,False,True,False,False,False,True,False,0,1.0,True
-21.804231,219,1562.43126,False,False,True,True,False,False,False,False,0,1.0,True
-26.177711,480,1569.422285,False,False,True,True,False,False,False,False,0,1.0,True
-30.256805,488,1575.167824,False,False,True,True,False,False,False,False,0,1.0,True
-24.954096,390,1579.751538,False,False,True,True,False,False,False,False,0,1.0,True
-25.216654,317,1583.43812,False,False,True,True,False,False,False,False,0,1.0,True
-24.651211,349,1587.540106,False,False,True,False,True,False,False,False,0,1.0,True
-24.126187,296,1591.233184,False,False,True,True,False,False,False,False,0,1.0,True
-23.538451,226,1593.973332,False,False,True,True,False,False,False,False,0,1.0,True
-25.814169,378,1601.788524,False,False,True,True,False,False,False,False,0,1.0,True
-26.73103,392,1606.636799,False,False,True,True,False,False,False,False,0,1.0,True
-22.26452,174,1608.625154,False,False,True,True,False,False,False,False,0,1.0,True
-24.386338,268,1611.597622,False,False,True,False,False,False,True,False,0,1.0,True
-21.46002,224,1614.225849,False,False,True,True,False,False,False,False,0,1.0,True
-23.913779,348,1618.180714,False,False,True,True,False,False,False,False,0,1.0,True
-21.901803,188,1620.351566,False,False,True,True,False,False,False,False,0,1.0,True
-24.936761,348,1624.487587,False,False,True,False,False,False,True,False,0,1.0,True
-22.802682,275,1627.943202,False,False,True,False,False,False,True,False,0,1.0,True
-22.808892,247,1630.889852,False,False,True,True,False,False,False,False,0,1.0,True
-26.708223,360,1635.189232,False,False,True,False,False,False,True,False,0,1.0,True
-27.24114,441,1640.448108,False,False,True,True,False,False,False,False,0,1.0,True
-27.431734,416,1645.566545,False,False,True,False,False,False,True,False,0,1.0,True
-22.632814,202,1648.090608,False,False,True,True,False,False,False,False,0,1.0,True
-25.608344,328,1651.754308,False,False,True,True,False,False,False,False,0,1.0,True
-24.991605,368,1656.025651,False,False,True,False,False,False,True,False,0,1.0,True
-28.189378,445,1661.534745,False,False,True,True,False,False,False,False,0,1.0,True
-24.791599,442,1667.003657,False,False,True,True,False,False,False,False,0,1.0,True
-24.478414,445,1672.940094,False,False,True,False,False,False,True,False,0,1.0,True
-30.117558,564,1679.765091,False,False,True,True,False,False,False,False,0,1.0,True
-28.271586,791,1690.573349,False,False,True,False,False,False,True,False,0,1.0,True
-26.277548,665,1698.998333,False,False,True,True,False,False,False,False,0,1.0,True
