#{"t_start": 1786681442.674876, "env_id": "None"}
r,l,t,completed,gate_reached,constraint_success,distance_failure,time_failure,mission_phase,phase1_curriculum_difficulty,phase1_curriculum_full_sample
-30.63298,473,2092.432326,False,False,True,False,False,0,0.01,False
-24.812986,281,2096.113614,False,False,True,False,False,0,0.01,False
4.594967,16,2096.31479,True,True,True,False,False,0,0.01,False
4.460433,19,2096.547584,True,True,True,False,False,0,0.01,False
4.6923,14,2096.707976,True,True,True,False,False,0,0.01,False
-30.279102,424,2101.84754,False,False,True,False,False,0,0.01,False
4.430008,16,2102.03222,True,True,True,False,False,0,0.01,False
-33.033015,732,2110.616055,False,False,True,False,False,0,0.01,False
4.602512,17,2110.839004,True,True,True,False,False,0,0.01,False
-26.968809,305,2114.401694,False,False,True,False,False,0,0.01,False
-39.859503,1009,2127.103365,False,False,True,True,False,0,0.01,False
-24.14861,264,2130.816407,False,False,True,False,False,0,0.01,False
-33.477671,519,2137.673549,False,False,True,False,False,0,0.01,False
-36.057646,625,2146.2994,False,False,True,True,False,0,0.01,False
-36.003332,757,2156.547599,False,False,True,True,False,0,0.005,False
-24.875985,220,2159.465473,False,False,True,False,False,0,0.005,False
-26.785331,292,2163.248044,False,False,True,False,False,0,0.005,False
4.536361,10,2163.389792,True,True,True,False,False,0,0.005,False
-29.005578,412,2168.893995,False,False,True,False,False,0,0.005,False
-25.995042,253,2171.921052,False,False,True,False,False,0,0.005,False
4.458019,10,2172.072698,True,True,True,False,False,0,0.005,False
-36.176513,856,2183.469946,False,False,True,True,False,0,0.005,False
-32.513104,462,2189.540207,False,False,True,False,False,0,0.005,False
-30.163004,379,2194.850914,False,False,True,False,False,0,0.005,False
-29.221387,366,2200.284162,False,False,True,False,False,0,0.005,False
-42.674856,1338,2217.005508,False,False,True,False,False,0,0.005,False
-28.448318,359,2221.674184,False,False,True,False,False,0,0.005,False
-33.013994,474,2227.462766,False,False,True,False,False,0,0.005,False
-37.065893,770,2239.893723,False,False,True,False,False,0,0.005,False
-20.965355,169,2241.980037,False,False,True,False,False,0,0.005,False
-29.831877,430,2247.432882,False,False,True,False,False,0,0.005,False
-24.003241,411,2252.838969,False,False,True,False,False,0,0.005,False
-31.667229,487,2259.002558,False,False,True,False,False,0,0.005,False
-21.411586,179,2261.065,False,False,True,False,False,0,0.005,False
-31.019285,596,2268.126031,False,False,True,False,False,0,0.0,False
-28.275576,405,2273.608754,False,False,True,False,False,0,0.0,False
-20.765322,178,2276.341101,False,False,True,False,False,0,0.0,False
-30.029593,475,2282.719237,False,False,True,False,False,0,0.0,False
-35.359564,647,2292.019234,False,False,True,True,False,0,0.0,False
-30.63846,537,2300.92338,False,False,True,False,False,0,0.0,False
-34.974055,594,2309.596575,False,False,True,True,False,0,0.0,False
-29.153778,425,2315.889085,False,False,True,False,False,0,0.0,False
-33.203541,578,2323.882352,False,False,True,False,False,0,0.0,False
-37.597507,852,2335.434909,False,False,True,False,False,0,0.0,False
-28.832754,397,2340.951555,False,False,True,False,False,0,0.0,False
-29.148939,475,2347.009761,False,False,True,False,False,0,0.0,False
-36.248691,969,2360.635829,False,False,True,True,False,0,0.0,False
-29.406798,492,2367.196695,False,False,True,False,False,0,0.0,False
-30.615391,521,2373.689679,False,False,True,False,False,0,0.0,False
-27.430645,380,2378.606672,False,False,True,False,False,0,0.0,False
-27.761902,400,2383.590705,False,False,True,False,False,0,0.0,False
-28.323392,434,2389.662664,False,False,True,False,False,0,0.0,False
-22.768546,285,2393.780141,False,False,True,False,False,0,0.0,False
-24.356263,355,2398.1491,False,False,True,False,False,0,0.0,False
-27.382608,385,2403.108931,False,False,True,False,False,0,0.0,False
-27.424122,460,2409.095636,False,False,True,False,False,0,0.0,False
-33.723625,664,2418.636426,False,False,True,False,False,0,0.0,False
-23.31638,301,2423.022835,False,False,True,False,False,0,0.0,False
-23.343856,290,2426.806125,False,False,True,False,False,0,0.0,False
-28.402136,458,2433.430703,False,False,True,False,False,0,0.0,False
-20.725648,194,2436.275828,False,False,True,False,False,0,0.0,False
-20.205538,140,2438.149126,False,False,True,False,False,0,0.0,False
-20.978193,197,2440.856912,False,False,True,False,False,0,0.0,False
-21.701003,175,2443.265258,False,False,True,False,False,0,0.0,False
-20.768571,167,2445.559532,False,False,True,False,False,0,0.0,False
-20.712152,176,2448.042341,False,False,True,False,False,0,0.0,False
-21.101605,161,2450.498969,False,False,True,False,False,0,0.0,False
-36.777612,729,2459.762695,False,False,True,True,False,0,0.0,False
-20.266592,154,2461.563082,False,False,True,False,False,0,0.0,False
-28.46353,378,2466.224695,False,False,True,False,False,0,0.0,False
-27.266858,393,2472.052794,False,False,True,False,False,0,0.0,False
-20.840931,190,2475.797135,False,False,True,False,False,0,0.0,False
-21.474056,189,2478.715501,False,False,True,False,False,0,0.0,False
-28.603559,425,2484.755499,False,False,True,False,False,0,0.0,False
-28.606368,509,2492.060535,False,False,True,False,False,0,0.0,False
-21.156705,165,2494.283786,False,False,True,False,False,0,0.0,False
-21.592776,178,2496.869956,False,False,True,False,False,0,0.0,False
-32.320175,648,2505.775192,False,False,True,False,False,0,0.0,False
-22.006005,194,2508.166533,False,False,True,False,False,0,0.0,False
-26.487404,295,2511.708524,False,False,True,False,False,0,0.0,False
-28.444549,408,2516.786796,False,False,True,False,False,0,0.0,False
-29.208856,367,2521.300736,False,False,True,False,False,0,0.0,False
-20.273274,181,2523.506561,False,False,True,False,False,0,0.0,False
-29.440391,371,2528.148856,False,False,True,False,False,0,0.0,False
-25.398484,249,2531.645097,False,False,True,False,False,0,0.0,False
-29.033044,374,2536.292804,False,False,True,False,False,0,0.0,False
-36.290692,614,2543.835049,False,False,True,False,False,0,0.0,False
-26.800246,324,2547.860909,False,False,True,False,False,0,0.0,False
-28.419478,356,2552.219903,False,False,True,False,False,0,0.0,False
-32.304303,466,2558.203841,False,False,True,False,False,0,0.0,False
-27.97349,373,2562.573646,False,False,True,False,False,0,0.0,False
-29.653451,332,2566.481665,False,False,True,False,False,0,0.0,False
-32.135651,470,2572.18902,False,False,True,False,False,0,0.0,False
-30.196923,354,2613.178953,False,False,True,False,False,0,0.0,False
-25.812901,211,2615.885747,False,False,True,False,False,0,0.0,False
-26.822983,247,2619.129037,False,False,True,False,False,0,0.0,False
-28.243926,288,2622.654863,False,False,True,False,False,0,0.0,False
-39.340511,760,2632.23767,False,False,True,False,False,0,0.0,False
-36.753422,798,2641.80928,False,False,True,False,False,0,0.0,False
-23.945202,277,2645.129632,False,False,True,False,False,0,0.0,False
-23.086069,241,2648.13677,False,False,True,False,False,0,0.0,False
-24.059041,230,2651.178499,False,False,True,False,False,0,0.0,False
-22.138413,224,2653.845924,False,False,True,False,False,0,0.0,False
-22.250188,220,2656.485933,False,False,True,False,False,0,0.0,False
-37.280158,736,2666.50798,False,False,True,False,False,0,0.0,False
-28.175822,371,2671.525495,False,False,True,False,False,0,0.0,False
-21.878911,199,2674.423607,False,False,True,False,False,0,0.0,False
-29.378768,381,2679.282878,False,False,True,False,False,0,0.0,False
-23.712909,221,2682.041676,False,False,True,False,False,0,0.0,False
-23.76319,230,2685.117705,False,False,True,False,False,0,0.0,False
-22.951956,196,2687.503784,False,False,True,False,False,0,0.0,False
-23.830152,213,2690.038807,False,False,True,False,False,0,0.0,False
-22.039446,175,2692.125681,False,False,True,False,False,0,0.0,False
-26.580452,343,2696.16396,False,False,True,False,False,0,0.0,False
-22.147596,195,2698.437227,False,False,True,False,False,0,0.0,False
-23.281742,211,2700.945918,False,False,True,False,False,0,0.0,False
-22.074351,174,2702.986267,False,False,True,False,False,0,0.0,False
-23.558192,200,2705.364756,False,False,True,False,False,0,0.0,False
-24.232444,200,2707.785228,False,False,True,False,False,0,0.0,False
-21.923694,163,2709.711573,False,False,True,False,False,0,0.0,False
-26.362548,257,2712.752778,False,False,True,False,False,0,0.0,False
-23.637906,196,2715.132866,False,False,True,False,False,0,0.0,False
-22.756015,180,2717.591998,False,False,True,False,False,0,0.0,False
-21.661159,169,2719.861664,False,False,True,False,False,0,0.0,False
-29.792879,348,2724.127551,False,False,True,False,False,0,0.0,False
-25.370657,212,2726.722171,False,False,True,False,False,0,0.0,False
-21.990721,172,2728.813831,False,False,True,False,False,0,0.0,False
-29.972642,417,2733.751498,False,False,True,False,False,0,0.0,False
-22.149226,189,2735.945735,False,False,True,False,False,0,0.0,False
-29.967889,375,2740.44493,False,False,True,False,False,0,0.0,False
-38.161766,712,2748.994625,False,False,True,False,False,0,0.0,False
-30.648593,492,2754.80148,False,False,True,False,False,0,0.0,False
-30.78901,379,2759.224413,False,False,True,False,False,0,0.0,False
-22.608185,153,2761.11367,False,False,True,False,False,0,0.0,False
-23.478611,179,2763.487549,False,False,True,False,False,0,0.0,False
-22.584422,156,2765.42143,False,False,True,False,False,0,0.0,False
-23.221227,175,2767.521736,False,False,True,False,False,0,0.0,False
-34.321669,543,2774.223791,False,False,True,False,False,0,0.0,False
-22.209526,156,2776.145706,False,False,True,False,False,0,0.0,False
-22.177578,166,2778.059202,False,False,True,False,False,0,0.0,False
-23.935149,207,2780.472659,False,False,True,False,False,0,0.0,False
-22.339857,155,2782.472892,False,False,True,False,False,0,0.0,False
-22.51978,193,2785.039236,False,False,True,False,False,0,0.0,False
-22.561017,157,2787.378551,False,False,True,False,False,0,0.0,False
-22.556204,157,2789.309217,False,False,True,False,False,0,0.0,False
-22.166697,151,2791.154485,False,False,True,False,False,0,0.0,False
-21.972227,146,2792.880677,False,False,True,False,False,0,0.0,False
-22.058316,154,2795.147481,False,False,True,False,False,0,0.0,False
-22.004125,146,2796.99871,False,False,True,False,False,0,0.0,False
-21.941955,168,2799.094543,False,False,True,False,False,0,0.0,False
-21.75355,151,2800.92458,False,False,True,False,False,0,0.0,False
-22.200005,165,2802.872048,False,False,True,False,False,0,0.0,False
-22.20111,170,2804.814964,False,False,True,False,False,0,0.0,False
-22.76147,177,2806.802374,False,False,True,False,False,0,0.0,False
-26.944468,286,2810.137186,False,False,True,False,False,0,0.0,False
-35.437305,607,2817.222162,False,False,True,False,False,0,0.0,False
-22.347353,163,2819.211481,False,False,True,False,False,0,0.0,False
-32.538548,472,2824.888461,False,False,True,False,False,0,0.0,False
-28.177913,348,2829.120388,False,False,True,False,False,0,0.0,False
-38.716192,861,2840.725,False,False,True,False,False,0,0.0,False
-37.840319,893,2851.766426,False,False,True,False,False,0,0.0,False
-34.385055,576,2859.441244,False,False,True,True,False,0,0.0,False
-40.698239,893,2870.748324,False,False,True,True,False,0,0.0,False
-42.015195,1117,2884.98175,False,False,True,False,False,0,0.0,False
-25.173849,209,2887.921317,False,False,True,False,False,0,0.0,False
-28.623219,622,2895.830252,False,False,True,False,False,0,0.0,False
-26.011349,229,2899.013106,False,False,True,False,False,0,0.0,False
-27.164258,280,2902.348234,False,False,True,False,False,0,0.0,False
-25.498822,211,2904.763553,False,False,True,False,False,0,0.0,False
-25.45472,213,2907.369181,False,False,True,False,False,0,0.0,False
-25.601325,222,2910.024023,False,False,True,False,False,0,0.0,False
-25.215157,205,2912.442495,False,False,True,False,False,0,0.0,False
-25.531001,218,2915.043489,False,False,True,False,False,0,0.0,False
-25.088603,205,2917.450881,False,False,True,False,False,0,0.0,False
-25.210462,203,2919.84919,False,False,True,False,False,0,0.0,False
-24.967507,197,2925.04939,False,False,True,False,False,0,0.0,False
-25.56404,221,2927.67974,False,False,True,False,False,0,0.0,False
-26.719679,250,2930.62338,False,False,True,False,False,0,0.0,False
-30.769034,401,2935.419517,False,False,True,False,False,0,0.0,False
-39.637917,794,2945.099324,False,False,True,False,False,0,0.0,False
-24.983929,203,2947.487629,False,False,True,False,False,0,0.0,False
-25.642664,225,2950.146347,False,False,True,False,False,0,0.0,False
-26.869335,261,2953.081056,False,False,True,False,False,0,0.0,False
-25.862565,228,2955.857247,False,False,True,False,False,0,0.0,False
-25.805642,242,2958.764959,False,False,True,False,False,0,0.0,False
-26.957134,259,2961.756435,False,False,True,False,False,0,0.0,False
-26.92511,261,2964.972805,False,False,True,False,False,0,0.0,False
-25.105293,207,2967.39651,False,False,True,False,False,0,0.0,False
-25.178567,206,2970.069283,False,False,True,False,False,0,0.0,False
-24.960433,201,2972.447781,False,False,True,False,False,0,0.0,False
-25.314925,213,2975.232992,False,False,True,False,False,0,0.0,False
-22.815049,188,2977.69678,False,False,True,False,False,0,0.0,False
-28.899024,352,2982.231174,False,False,True,False,False,0,0.0,False
-28.638464,331,2986.286936,False,False,True,False,False,0,0.0,False
-32.248902,478,2992.306143,False,False,True,False,False,0,0.0,False
-29.758005,375,2997.215777,False,False,True,False,False,0,0.0,False
-28.575688,375,3002.162912,False,False,True,False,False,0,0.0,False
4.528614,7,3002.295002,True,True,True,False,False,0,0.0,False
-29.999619,400,3008.082373,False,False,True,False,False,0,0.0,False
-32.623324,509,3016.27696,False,False,True,False,False,0,0.0,False
-22.796329,191,3019.43752,False,False,True,False,False,0,0.0,False
4.521898,7,3019.537532,True,True,True,False,False,0,0.0,False
4.57015,6,3019.655473,True,True,True,False,False,0,0.0,False
4.501421,7,3019.795135,True,True,True,False,False,0,0.0,False
-22.296087,182,3023.154912,False,False,True,False,False,0,0.0,False
-30.288604,383,3029.909827,False,False,True,False,False,0,0.0,False
-22.291397,175,3032.96919,False,False,True,False,False,0,0.0,False
-39.377432,801,3046.198555,False,False,True,False,False,0,0.0,False
-29.464483,380,3053.152725,False,False,True,False,False,0,0.0,False
-30.222353,433,3060.685958,False,False,True,False,False,0,0.0,False
-34.496463,594,3070.529721,False,False,True,False,False,0,0.0,False
-23.842353,216,3074.219057,False,False,True,False,False,0,0.0,False
4.51231,8,3074.357713,True,True,True,False,False,0,0.0,False
-29.121813,348,3081.003194,False,False,True,False,False,0,0.0,False
-24.252323,227,3085.236739,False,False,True,False,False,0,0.0,False
-24.8494,236,3090.003526,False,False,True,False,False,0,0.0,False
-23.452994,213,3094.123214,False,False,True,False,False,0,0.0,False
-28.650015,337,3100.368276,False,False,True,False,False,0,0.0,False
-24.201048,222,3105.358636,False,False,True,False,False,0,0.0,False
-31.210152,415,3113.709643,False,False,True,False,False,0,0.0,False
-27.683589,320,3120.542697,False,False,True,False,False,0,0.0,False
-29.453762,350,3127.257059,False,False,True,False,False,0,0.0,False
-31.703536,442,3135.425313,False,False,True,False,False,0,0.0,False
-23.612954,216,3139.371845,False,False,True,False,False,0,0.0,False
-31.267591,432,3147.281822,False,False,True,False,False,0,0.0,False
-30.757458,413,3154.897515,False,False,True,False,False,0,0.0,False
-23.18423,203,3158.624321,False,False,True,False,False,0,0.0,False
-23.533402,211,3162.448689,False,False,True,False,False,0,0.0,False
-31.644194,479,3171.132187,False,False,True,False,False,0,0.0,False
-34.500526,694,3182.542087,False,False,True,False,False,0,0.0,False
-33.286738,490,3189.780347,False,False,True,False,False,0,0.0,False
-31.864272,492,3198.191503,False,False,True,False,False,0,0.0,False
-41.037571,1045,3214.098179,False,False,True,False,False,0,0.0,False
-32.489844,479,3220.628715,False,False,True,False,False,0,0.0,False
-37.790622,721,3230.501938,False,False,True,False,False,0,0.0,False
-29.159221,352,3235.917756,False,False,True,False,False,0,0.0,False
-40.648589,817,3247.439738,False,False,True,False,False,0,0.0,False
-34.694366,517,3254.814016,False,False,True,False,False,0,0.0,False
-25.738094,236,3258.682123,False,False,True,False,False,0,0.0,False
-28.352343,303,3263.732825,False,False,True,False,False,0,0.0,False
-26.697298,268,3268.805218,False,False,True,False,False,0,0.0,False
-27.209941,277,3273.751505,False,False,True,False,False,0,0.0,False
-25.795776,235,3277.618968,False,False,True,False,False,0,0.0,False
-26.347643,242,3282.283478,False,False,True,False,False,0,0.0,False
-26.927876,255,3286.887946,False,False,True,False,False,0,0.0,False
-23.399864,188,3289.959654,False,False,True,False,False,0,0.0,False
-25.764204,235,3294.519991,False,False,True,False,False,0,0.0,False
-25.903,240,3299.58011,False,False,True,False,False,0,0.0,False
-22.896144,192,3303.670427,False,False,True,False,False,0,0.0,False
-33.1397,459,3310.918454,False,False,True,False,False,0,0.0,False
